step time wall-clock mass x-mom y-mom z-mom energy L2 mass-balance
  70460 1.150265e-01 3.611700e+02 1.797006e+01 1.087164e+05 1.160719e+05 0.000000e+00 6.453264e+07 5.171493e+08 1.418998e-02
  70480 1.150592e-01 3.612410e+02 2.284097e+01 1.006587e+05 1.060067e+05 0.000000e+00 6.832454e+07 5.276179e+08 1.369612e-02
  70500 1.150919e-01 3.613650e+02 2.216918e+01 1.027787e+05 1.078065e+05 0.000000e+00 7.021658e+07 5.257678e+08 1.031875e-02
  70520 1.151246e-01 3.614550e+02 1.754274e+01 1.012546e+05 1.069777e+05 0.000000e+00 6.694846e+07 5.115406e+08 5.243865e-03
  70540 1.151573e-01 3.615300e+02 1.718275e+01 9.404044e+04 1.013422e+05 0.000000e+00 6.333319e+07 4.932604e+08 4.971017e-04
  70560 1.151900e-01 3.616060e+02 1.961181e+01 1.002017e+05 1.006060e+05 0.000000e+00 6.169610e+07 4.916289e+08 2.473385e-03
  70580 1.152227e-01 3.616850e+02 1.967313e+01 1.043798e+05 1.094929e+05 0.000000e+00 7.390196e+07 5.039323e+08 4.522442e-03
  70600 1.152554e-01 3.617620e+02 2.106162e+01 1.013782e+05 9.823801e+04 0.000000e+00 7.741141e+07 5.092340e+08 7.629822e-03
  70620 1.152881e-01 3.618380e+02 2.078390e+01 1.003135e+05 1.020815e+05 0.000000e+00 6.699199e+07 5.010945e+08 1.187451e-02
  70640 1.153208e-01 3.619260e+02 2.386321e+01 1.115910e+05 1.219732e+05 0.000000e+00 5.968122e+07 4.908265e+08 1.453897e-02
  70660 1.153535e-01 3.620300e+02 2.141183e+01 1.115566e+05 1.224890e+05 0.000000e+00 5.604043e+07 4.903521e+08 1.279713e-02
  70680 1.153862e-01 3.621330e+02 1.897671e+01 1.006265e+05 1.059332e+05 0.000000e+00 6.504962e+07 5.030728e+08 6.646474e-03
  70700 1.154189e-01 3.622100e+02 2.439045e+01 1.127721e+05 1.197284e+05 0.000000e+00 9.051332e+07 5.086876e+08 1.467463e-03
  70720 1.154516e-01 3.622870e+02 2.393862e+01 1.169308e+05 1.255699e+05 0.000000e+00 8.598441e+07 5.071746e+08 8.737665e-03
  70740 1.154843e-01 3.623610e+02 1.770754e+01 1.131288e+05 1.220934e+05 0.000000e+00 6.058604e+07 5.122774e+08 1.343572e-02
  70760 1.155170e-01 3.624420e+02 2.135971e+01 1.006049e+05 1.054097e+05 0.000000e+00 6.672502e+07 5.243859e+08 1.485327e-02
  70780 1.155497e-01 3.625290e+02 2.318133e+01 1.031377e+05 1.088964e+05 0.000000e+00 6.931925e+07 5.284709e+08 1.283922e-02
  70800 1.155824e-01 3.626080e+02 1.925402e+01 1.022919e+05 1.072779e+05 0.000000e+00 6.773513e+07 5.186108e+08 8.118766e-03
  70820 1.156151e-01 3.626850e+02 1.596172e+01 9.824574e+04 1.053558e+05 0.000000e+00 6.433974e+07 4.998281e+08 2.610588e-03
  70840 1.156478e-01 3.627610e+02 1.887097e+01 9.545886e+04 9.406497e+04 0.000000e+00 6.288640e+07 4.898470e+08 1.470697e-03
  70860 1.156805e-01 3.628610e+02 1.995072e+01 1.041299e+05 1.086676e+05 0.000000e+00 6.791488e+07 4.984516e+08 3.724946e-03
  70880 1.157132e-01 3.629750e+02 1.988499e+01 1.039384e+05 1.040347e+05 0.000000e+00 7.765355e+07 5.087867e+08 6.057544e-03
  70900 1.157459e-01 3.630530e+02 2.148777e+01 9.680930e+04 9.282001e+04 0.000000e+00 7.273404e+07 5.054807e+08 9.788569e-03
  70920 1.157786e-01 3.631320e+02 2.305573e+01 1.076858e+05 1.177433e+05 0.000000e+00 6.244666e+07 4.943285e+08 1.325628e-02
  70940 1.158113e-01 3.632120e+02 2.317914e+01 1.128868e+05 1.240976e+05 0.000000e+00 5.468458e+07 4.881532e+08 1.338290e-02
  70960 1.158440e-01 3.632920e+02 1.755009e+01 1.066133e+05 1.143207e+05 0.000000e+00 6.190167e+07 4.969326e+08 8.984115e-03
  70980 1.158767e-01 3.633720e+02 2.274252e+01 1.063149e+05 1.123831e+05 0.000000e+00 8.326760e+07 5.078713e+08 1.646243e-03
  71000 1.159094e-01 3.634770e+02 2.490292e+01 1.160708e+05 1.249536e+05 0.000000e+00 9.143252e+07 5.072698e+08 5.972785e-03
  71020 1.159421e-01 3.635740e+02 2.093763e+01 1.156818e+05 1.242061e+05 0.000000e+00 7.134779e+07 5.084844e+08 1.179313e-02
  71040 1.159748e-01 3.636540e+02 1.900564e+01 1.061631e+05 1.135626e+05 0.000000e+00 6.605718e+07 5.190999e+08 1.474704e-02
  71060 1.160075e-01 3.637720e+02 2.312515e+01 1.014204e+05 1.065024e+05 0.000000e+00 6.887738e+07 5.287354e+08 1.432643e-02
  71080 1.160402e-01 3.638910e+02 2.155437e+01 1.032089e+05 1.077411e+05 0.000000e+00 6.901823e+07 5.242851e+08 1.066716e-02
  71100 1.160729e-01 3.639680e+02 1.708937e+01 1.004737e+05 1.067325e+05 0.000000e+00 6.515627e+07 5.079571e+08 5.083659e-03
  71120 1.161056e-01 3.640470e+02 1.771924e+01 9.292154e+04 9.947114e+04 0.000000e+00 6.412637e+07 4.917085e+08 7.184079e-05
  71140 1.161383e-01 3.641390e+02 1.977216e+01 1.014549e+05 1.033812e+05 0.000000e+00 6.206737e+07 4.934037e+08 3.200905e-03
  71160 1.161710e-01 3.642600e+02 1.947769e+01 1.043624e+05 1.087019e+05 0.000000e+00 7.535524e+07 5.055960e+08 5.264891e-03
  71180 1.162037e-01 3.643460e+02 2.130574e+01 1.000494e+05 9.707948e+04 0.000000e+00 7.660197e+07 5.085638e+08 8.257986e-03
  71200 1.162364e-01 3.644420e+02 2.117151e+01 1.031437e+05 1.073611e+05 0.000000e+00 6.644241e+07 4.989043e+08 1.180615e-02
  71220 1.162691e-01 3.645630e+02 2.388687e+01 1.122893e+05 1.234301e+05 0.000000e+00 5.861694e+07 4.889569e+08 1.322182e-02
  71240 1.163018e-01 3.646500e+02 2.053127e+01 1.105000e+05 1.211218e+05 0.000000e+00 5.828983e+07 4.910737e+08 1.054578e-02
  71260 1.163345e-01 3.647270e+02 2.014746e+01 1.020534e+05 1.025422e+05 0.000000e+00 7.082759e+07 5.043802e+08 4.318455e-03
  71280 1.163672e-01 3.648060e+02 2.473645e+01 1.138984e+05 1.223334e+05 0.000000e+00 9.168729e+07 5.080061e+08 3.184285e-03
  71300 1.163999e-01 3.648830e+02 2.332080e+01 1.172287e+05 1.254411e+05 0.000000e+00 8.262571e+07 5.065076e+08 9.707675e-03
  71320 1.164326e-01 3.649600e+02 1.686731e+01 1.115445e+05 1.202060e+05 0.000000e+00 6.083633e+07 5.133668e+08 1.394412e-02
  71340 1.164653e-01 3.650750e+02 2.201487e+01 9.880383e+04 1.046300e+05 0.000000e+00 6.774644e+07 5.259659e+08 1.520509e-02
  71360 1.164980e-01 3.651860e+02 2.292725e+01 1.026800e+05 1.088194e+05 0.000000e+00 7.003013e+07 5.279910e+08 1.310496e-02
  71380 1.165307e-01 3.653170e+02 1.821330e+01 1.017917e+05 1.074547e+05 0.000000e+00 6.790760e+07 5.157272e+08 8.177058e-03
  71400 1.165634e-01 3.654420e+02 1.615013e+01 9.650655e+04 1.037125e+05 0.000000e+00 6.399049e+07 4.967906e+08 2.374511e-03
  71420 1.165961e-01 3.655740e+02 1.919003e+01 9.710537e+04 9.442845e+04 0.000000e+00 6.368986e+07 4.900591e+08 2.006249e-03
  71440 1.166288e-01 3.657260e+02 1.989670e+01 1.046188e+05 1.097294e+05 0.000000e+00 7.038733e+07 5.003624e+08 4.563709e-03
  71460 1.166615e-01 3.658020e+02 2.038587e+01 1.029275e+05 1.011881e+05 0.000000e+00 7.777931e+07 5.088986e+08 7.024388e-03
  71480 1.166942e-01 3.658800e+02 2.130746e+01 9.557133e+04 9.290226e+04 0.000000e+00 7.037240e+07 5.034593e+08 1.036263e-02
  71500 1.167269e-01 3.659580e+02 2.348763e+01 1.088759e+05 1.201483e+05 0.000000e+00 6.003957e+07 4.919029e+08 1.289105e-02
  71520 1.167596e-01 3.660750e+02 2.265118e+01 1.128508e+05 1.238376e+05 0.000000e+00 5.438364e+07 4.874145e+08 1.206216e-02
  71540 1.167923e-01 3.661890e+02 1.676846e+01 1.048442e+05 1.113211e+05 0.000000e+00 6.224640e+07 4.983412e+08 7.328275e-03
  71560 1.168250e-01 3.662700e+02 2.347565e+01 1.092781e+05 1.154199e+05 0.000000e+00 8.649553e+07 5.077315e+08 4.278748e-04
  71580 1.168577e-01 3.663500e+02 2.468127e+01 1.164211e+05 1.247546e+05 0.000000e+00 8.982777e+07 5.061982e+08 6.420654e-03
  71600 1.168904e-01 3.664280e+02 1.983811e+01 1.146966e+05 1.235484e+05 0.000000e+00 6.618505e+07 5.086410e+08 1.171550e-02
  71620 1.169231e-01 3.665070e+02 1.997230e+01 1.039519e+05 1.111808e+05 0.000000e+00 6.693329e+07 5.205864e+08 1.461916e-02
  71640 1.169558e-01 3.666330e+02 2.326537e+01 1.025177e+05 1.074413e+05 0.000000e+00 6.970731e+07 5.290340e+08 1.439306e-02
  71660 1.169885e-01 3.667200e+02 2.079322e+01 1.030211e+05 1.082406e+05 0.000000e+00 6.875136e+07 5.223184e+08 1.083697e-02
  71680 1.170212e-01 3.668210e+02 1.656052e+01 9.985395e+04 1.063469e+05 0.000000e+00 6.568328e+07 5.043633e+08 5.159561e-03
  71700 1.170539e-01 3.669050e+02 1.821224e+01 9.311770e+04 9.830392e+04 0.000000e+00 6.458344e+07 4.902604e+08 2.325927e-04
  71720 1.170866e-01 3.670310e+02 1.988419e+01 1.022754e+05 1.054679e+05 0.000000e+00 6.269052e+07 4.950115e+08 3.758734e-03
  71740 1.171193e-01 3.671300e+02 1.923726e+01 1.044284e+05 1.073102e+05 0.000000e+00 7.644369e+07 5.067125e+08 6.260484e-03
  71760 1.171520e-01 3.672570e+02 2.144530e+01 9.906996e+04 9.570891e+04 0.000000e+00 7.537919e+07 5.072706e+08 9.272147e-03
  71780 1.171847e-01 3.673420e+02 2.199984e+01 1.054008e+05 1.119921e+05 0.000000e+00 6.537718e+07 4.964679e+08 1.222507e-02
  71800 1.172174e-01 3.674200e+02 2.375376e+01 1.123238e+05 1.245692e+05 0.000000e+00 5.682826e+07 4.871886e+08 1.272617e-02
  71820 1.172501e-01 3.674980e+02 1.951163e+01 1.094305e+05 1.193943e+05 0.000000e+00 6.004231e+07 4.919822e+08 9.382812e-03
  71840 1.172828e-01 3.675750e+02 2.122869e+01 1.041689e+05 1.064406e+05 0.000000e+00 7.601808e+07 5.051257e+08 3.228245e-03
  71860 1.173155e-01 3.676530e+02 2.493244e+01 1.146886e+05 1.240984e+05 0.000000e+00 9.211513e+07 5.070208e+08 3.564555e-03
  71880 1.173482e-01 3.677320e+02 2.254418e+01 1.167621e+05 1.248993e+05 0.000000e+00 7.868631e+07 5.059446e+08 9.328152e-03
  71900 1.173809e-01 3.678100e+02 1.721092e+01 1.100538e+05 1.175312e+05 0.000000e+00 6.320725e+07 5.143790e+08 1.322539e-02
  71920 1.174136e-01 3.678880e+02 2.254762e+01 1.000770e+05 1.057608e+05 0.000000e+00 6.852210e+07 5.268272e+08 1.455377e-02
  71940 1.174463e-01 3.679650e+02 2.251493e+01 1.026714e+05 1.079345e+05 0.000000e+00 7.029654e+07 5.268874e+08 1.264134e-02
  71960 1.174790e-01 3.680410e+02 1.783266e+01 1.014596e+05 1.067526e+05 0.000000e+00 6.764120e+07 5.126254e+08 7.804071e-03
  71980 1.175117e-01 3.681190e+02 1.681484e+01 9.511119e+04 1.025351e+05 0.000000e+00 6.393664e+07 4.941436e+08 1.957309e-03
  72000 1.175444e-01 3.681960e+02 1.946399e+01 9.908254e+04 9.847254e+04 0.000000e+00 6.330814e+07 4.908561e+08 2.658350e-03
  72020 1.175771e-01 3.682850e+02 1.977714e+01 1.045780e+05 1.099334e+05 0.000000e+00 7.251797e+07 5.023731e+08 5.699024e-03
  72040 1.176098e-01 3.684040e+02 2.079979e+01 1.019558e+05 9.921268e+04 0.000000e+00 7.755415e+07 5.088731e+08 8.567963e-03
  72060 1.176425e-01 3.684940e+02 2.099638e+01 9.811272e+04 9.830301e+04 0.000000e+00 6.752267e+07 5.016229e+08 1.165694e-02
  72080 1.176752e-01 3.685720e+02 2.376738e+01 1.107343e+05 1.216211e+05 0.000000e+00 5.984918e+07 4.899749e+08 1.314412e-02
  72100 1.177079e-01 3.686490e+02 2.196239e+01 1.120855e+05 1.232906e+05 0.000000e+00 5.410023e+07 4.874853e+08 1.112544e-02
  72120 1.177406e-01 3.687260e+02 1.813817e+01 1.024118e+05 1.080908e+05 0.000000e+00 6.198136e+07 4.999678e+08 5.772906e-03
  72140 1.177733e-01 3.688090e+02 2.407633e+01 1.115897e+05 1.182525e+05 0.000000e+00 8.903472e+07 5.074649e+08 9.723133e-04
  72160 1.178060e-01 3.688940e+02 2.429045e+01 1.165561e+05 1.252682e+05 0.000000e+00 8.759001e+07 5.054368e+08 7.108012e-03
  72180 1.178387e-01 3.689730e+02 1.860477e+01 1.139496e+05 1.227091e+05 0.000000e+00 6.099256e+07 5.091876e+08 1.165721e-02
  72200 1.178714e-01 3.690520e+02 2.084874e+01 1.022112e+05 1.077267e+05 0.000000e+00 6.707624e+07 5.218739e+08 1.416271e-02
  72220 1.179041e-01 3.691280e+02 2.324935e+01 1.030184e+05 1.085740e+05 0.000000e+00 6.983427e+07 5.287499e+08 1.386499e-02
  72240 1.179368e-01 3.692460e+02 1.988522e+01 1.023238e+05 1.078766e+05 0.000000e+00 6.834251e+07 5.200228e+08 1.037884e-02
  72260 1.179695e-01 3.693400e+02 1.618887e+01 9.904051e+04 1.059896e+05 0.000000e+00 6.520485e+07 5.010707e+08 4.801774e-03
  72280 1.180022e-01 3.694550e+02 1.865197e+01 9.445398e+04 9.620582e+04 0.000000e+00 6.372131e+07 4.895359e+08 5.927108e-04
  72300 1.180349e-01 3.695670e+02 1.993994e+01 1.034996e+05 1.076621e+05 0.000000e+00 6.588042e+07 4.970154e+08 4.447257e-03
  72320 1.180676e-01 3.696460e+02 1.947452e+01 1.043080e+05 1.056106e+05 0.000000e+00 7.719923e+07 5.078776e+08 7.534452e-03
  72340 1.181003e-01 3.697240e+02 2.148112e+01 9.760062e+04 9.422962e+04 0.000000e+00 7.377736e+07 5.062378e+08 1.079772e-02
  72360 1.181330e-01 3.698020e+02 2.268645e+01 1.070128e+05 1.157971e+05 0.000000e+00 6.373966e+07 4.947733e+08 1.314596e-02
  72380 1.181657e-01 3.698800e+02 2.345073e+01 1.126138e+05 1.246466e+05 0.000000e+00 5.500377e+07 4.864207e+08 1.238358e-02
  72400 1.181984e-01 3.699580e+02 1.835800e+01 1.078978e+05 1.166404e+05 0.000000e+00 6.125580e+07 4.936283e+08 7.904736e-03
  72420 1.182311e-01 3.700350e+02 2.219364e+01 1.056528e+05 1.103213e+05 0.000000e+00 8.057727e+07 5.058675e+08 1.406079e-03
  72440 1.182638e-01 3.701130e+02 2.495939e+01 1.156848e+05 1.248948e+05 0.000000e+00 9.186168e+07 5.063121e+08 4.878581e-03
  72460 1.182965e-01 3.702210e+02 2.160707e+01 1.160925e+05 1.243257e+05 0.000000e+00 7.431549e+07 5.059726e+08 9.724243e-03
  72480 1.183292e-01 3.703440e+02 1.834050e+01 1.078304e+05 1.151246e+05 0.000000e+00 6.501535e+07 5.157265e+08 1.283108e-02
  72500 1.183619e-01 3.704330e+02 2.293744e+01 1.007966e+05 1.061275e+05 0.000000e+00 6.852840e+07 5.273284e+08 1.376468e-02
  72520 1.183946e-01 3.705110e+02 2.194717e+01 1.029469e+05 1.077493e+05 0.000000e+00 6.976553e+07 5.253737e+08 1.187352e-02
  72540 1.184273e-01 3.706840e+02 1.738057e+01 1.010164e+05 1.068510e+05 0.000000e+00 6.636523e+07 5.097711e+08 7.358060e-03
  72560 1.184600e-01 3.708390e+02 1.741742e+01 9.376811e+04 1.008888e+05 0.000000e+00 6.315813e+07 4.920305e+08 1.907785e-03
  72580 1.184927e-01 3.709570e+02 1.967964e+01 1.006397e+05 1.017718e+05 0.000000e+00 6.239716e+07 4.920711e+08 2.622289e-03
  72600 1.185254e-01 3.710510e+02 1.958166e+01 1.044315e+05 1.092579e+05 0.000000e+00 7.430599e+07 5.042913e+08 6.102021e-03
  72620 1.185581e-01 3.711330e+02 2.112536e+01 1.008758e+05 9.795377e+04 0.000000e+00 7.700404e+07 5.087785e+08 9.482100e-03
  72640 1.185908e-01 3.712110e+02 2.057060e+01 1.014146e+05 1.040521e+05 0.000000e+00 6.684567e+07 5.001605e+08 1.257070e-02
  72660 1.186235e-01 3.712900e+02 2.387774e+01 1.118780e+05 1.223649e+05 0.000000e+00 5.913783e+07 4.887862e+08 1.338557e-02
  72680 1.186562e-01 3.714170e+02 2.112116e+01 1.113369e+05 1.220801e+05 0.000000e+00 5.668923e+07 4.884718e+08 1.031553e-02
  72700 1.186889e-01 3.715000e+02 1.940702e+01 1.003926e+05 1.044838e+05 0.000000e+00 6.705656e+07 5.017944e+08 4.233041e-03
  72720 1.187216e-01 3.715770e+02 2.451904e+01 1.131924e+05 1.206987e+05 0.000000e+00 9.087340e+07 5.073124e+08 2.441760e-03
  72740 1.187543e-01 3.716540e+02 2.372874e+01 1.171064e+05 1.256449e+05 0.000000e+00 8.476608e+07 5.052197e+08 7.871376e-03
  72760 1.187870e-01 3.717520e+02 1.731609e+01 1.124638e+05 1.213958e+05 0.000000e+00 6.013218e+07 5.103087e+08 1.156742e-02
  72780 1.188197e-01 3.718870e+02 2.160351e+01 9.980504e+04 1.045471e+05 0.000000e+00 6.702695e+07 5.231398e+08 1.340943e-02
  72800 1.188524e-01 3.719890e+02 2.307662e+01 1.029161e+05 1.088981e+05 0.000000e+00 6.953826e+07 5.280266e+08 1.280770e-02
  72820 1.188851e-01 3.720710e+02 1.885820e+01 1.021512e+05 1.072926e+05 0.000000e+00 6.746629e+07 5.174150e+08 9.448004e-03
  72840 1.189178e-01 3.721500e+02 1.582628e+01 9.763466e+04 1.047408e+05 0.000000e+00 6.353476e+07 4.981121e+08 4.345801e-03
  72860 1.189505e-01 3.722550e+02 1.902183e+01 9.593660e+04 9.371011e+04 0.000000e+00 6.361497e+07 4.895996e+08 5.972283e-04
  72880 1.189832e-01 3.723650e+02 1.993021e+01 1.042991e+05 1.092417e+05 0.000000e+00 6.873272e+07 4.993313e+08 4.526378e-03
  72900 1.190159e-01 3.724590e+02 2.005609e+01 1.036451e+05 1.031862e+05 0.000000e+00 7.762534e+07 5.088814e+08 8.235056e-03
  72920 1.190486e-01 3.725310e+02 2.140837e+01 9.632596e+04 9.206747e+04 0.000000e+00 7.179859e+07 5.052492e+08 1.199439e-02
  72940 1.190813e-01 3.726020e+02 2.321410e+01 1.079607e+05 1.187065e+05 0.000000e+00 6.156932e+07 4.936554e+08 1.403694e-02
  72960 1.191140e-01 3.726770e+02 2.299101e+01 1.130155e+05 1.241929e+05 0.000000e+00 5.474948e+07 4.866964e+08 1.221040e-02
  72980 1.191467e-01 3.727620e+02 1.710670e+01 1.060424e+05 1.133657e+05 0.000000e+00 6.188512e+07 4.959866e+08 6.583403e-03
  73000 1.191794e-01 3.728430e+02 2.301666e+01 1.074455e+05 1.134123e+05 0.000000e+00 8.443152e+07 5.067633e+08 4.777445e-04
  73020 1.192121e-01 3.729690e+02 2.481887e+01 1.159784e+05 1.247506e+05 0.000000e+00 9.089989e+07 5.061404e+08 6.520235e-03
  73040 1.192448e-01 3.730500e+02 2.054077e+01 1.153485e+05 1.240312e+05 0.000000e+00 6.955510e+07 5.067889e+08 1.054072e-02
  73060 1.192775e-01 3.731630e+02 1.937661e+01 1.051525e+05 1.126434e+05 0.000000e+00 6.619312e+07 5.175063e+08 1.265519e-02
  73080 1.193102e-01 3.732880e+02 2.317625e+01 1.017998e+05 1.067056e+05 0.000000e+00 6.949921e+07 5.276254e+08 1.279852e-02
  73100 1.193429e-01 3.734140e+02 2.124793e+01 1.031035e+05 1.079095e+05 0.000000e+00 6.843810e+07 5.235775e+08 1.058835e-02
  73120 1.193756e-01 3.734910e+02 1.687088e+01 9.998799e+04 1.061917e+05 0.000000e+00 6.539857e+07 5.063979e+08 6.329216e-03
  73140 1.194083e-01 3.735680e+02 1.794439e+01 9.244193e+04 9.924873e+04 0.000000e+00 6.421739e+07 4.908151e+08 1.491461e-03
  73160 1.194410e-01 3.736450e+02 1.983462e+01 1.017651e+05 1.042920e+05 0.000000e+00 6.286924e+07 4.941854e+08 2.635035e-03
  73180 1.194737e-01 3.737230e+02 1.939753e+01 1.042128e+05 1.083946e+05 0.000000e+00 7.573476e+07 5.064103e+08 6.441105e-03
  73200 1.195064e-01 3.738020e+02 2.135961e+01 9.969200e+04 9.642635e+04 0.000000e+00 7.614777e+07 5.087092e+08 1.066082e-02
  73220 1.195391e-01 3.738910e+02 2.148415e+01 1.040746e+05 1.090809e+05 0.000000e+00 6.608009e+07 4.992778e+08 1.394936e-02
  73240 1.195718e-01 3.739700e+02 2.383519e+01 1.123260e+05 1.239042e+05 0.000000e+00 5.782484e+07 4.887379e+08 1.375539e-02
  73260 1.196045e-01 3.740720e+02 2.016108e+01 1.101456e+05 1.207080e+05 0.000000e+00 5.879063e+07 4.906590e+08 9.166624e-03
  73280 1.196372e-01 3.741760e+02 2.055632e+01 1.028557e+05 1.038743e+05 0.000000e+00 7.274517e+07 5.039127e+08 1.932455e-03
  73300 1.196699e-01 3.742910e+02 2.480762e+01 1.141100e+05 1.229576e+05 0.000000e+00 9.196031e+07 5.075323e+08 5.029654e-03
  73320 1.197026e-01 3.744030e+02 2.302638e+01 1.170863e+05 1.250557e+05 0.000000e+00 8.138207e+07 5.058633e+08 9.843160e-03
  73340 1.197353e-01 3.744810e+02 1.670071e+01 1.109983e+05 1.190771e+05 0.000000e+00 6.147980e+07 5.122359e+08 1.234762e-02
  73360 1.197680e-01 3.745610e+02 2.222670e+01 9.932522e+04 1.050550e+05 0.000000e+00 6.807163e+07 5.245597e+08 1.294700e-02
  73380 1.198007e-01 3.746390e+02 2.276389e+01 1.025910e+05 1.084816e+05 0.000000e+00 7.038293e+07 5.271450e+08 1.157038e-02
  73400 1.198334e-01 3.747190e+02 1.804171e+01 1.014035e+05 1.071450e+05 0.000000e+00 6.781195e+07 5.147441e+08 8.182667e-03
  73420 1.198661e-01 3.747990e+02 1.642046e+01 9.600113e+04 1.028151e+05 0.000000e+00 6.397531e+07 4.956187e+08 3.726157e-03
  73440 1.198988e-01 3.748790e+02 1.932794e+01 9.785157e+04 9.597059e+04 0.000000e+00 6.379629e+07 4.902975e+08 4.237169e-04
  73460 1.199315e-01 3.749580e+02 1.986254e+01 1.046035e+05 1.099383e+05 0.000000e+00 7.120311e+07 5.016539e+08 4.130826e-03
  73480 1.199642e-01 3.750370e+02 2.054833e+01 1.024660e+05 1.003340e+05 0.000000e+00 7.774317e+07 5.094321e+08 8.342013e-03
  73500 1.199969e-01 3.751160e+02 2.122896e+01 9.568207e+04 9.470730e+04 0.000000e+00 6.947077e+07 5.040830e+08 1.268804e-02
  73520 1.200296e-01 3.752460e+02 2.359167e+01 1.095843e+05 1.206943e+05 0.000000e+00 5.989234e+07 4.928980e+08 1.470185e-02
  73540 1.200623e-01 3.753540e+02 2.239351e+01 1.126795e+05 1.235083e+05 0.000000e+00 5.425075e+07 4.878913e+08 1.221897e-02
  73560 1.200950e-01 3.754360e+02 1.727586e+01 1.041225e+05 1.100965e+05 0.000000e+00 6.198481e+07 4.988134e+08 5.728195e-03
  73580 1.201277e-01 3.755550e+02 2.370218e+01 1.101881e+05 1.164222e+05 0.000000e+00 8.756980e+07 5.077993e+08 2.022125e-03
  73600 1.201604e-01 3.758250e+02 2.453001e+01 1.164281e+05 1.246591e+05 0.000000e+00 8.930187e+07 5.066940e+08 8.233984e-03
  73620 1.201931e-01 3.759170e+02 1.937437e+01 1.145267e+05 1.229797e+05 0.000000e+00 6.455797e+07 5.086258e+08 1.183371e-02
  73640 1.202258e-01 3.759970e+02 2.030958e+01 1.033578e+05 1.098172e+05 0.000000e+00 6.675223e+07 5.198216e+08 1.315068e-02
  73660 1.202585e-01 3.760740e+02 2.327053e+01 1.027368e+05 1.078113e+05 0.000000e+00 7.002918e+07 5.278816e+08 1.242876e-02
  73680 1.202912e-01 3.761500e+02 2.044111e+01 1.026820e+05 1.080862e+05 0.000000e+00 6.871923e+07 5.217130e+08 9.677350e-03
  73700 1.203239e-01 3.762260e+02 1.636021e+01 9.957927e+04 1.060098e+05 0.000000e+00 6.564419e+07 5.033698e+08 5.543471e-03
  73720 1.203566e-01 3.763190e+02 1.839919e+01 9.344613e+04 9.759635e+04 0.000000e+00 6.414602e+07 4.899478e+08 1.412474e-03
  73740 1.203893e-01 3.764200e+02 1.993090e+01 1.026658e+05 1.061828e+05 0.000000e+00 6.393394e+07 4.961572e+08 2.085490e-03
  73760 1.204220e-01 3.765000e+02 1.909968e+01 1.044576e+05 1.068338e+05 0.000000e+00 7.680414e+07 5.079187e+08 5.914327e-03
  73780 1.204547e-01 3.765820e+02 2.149553e+01 9.862751e+04 9.519910e+04 0.000000e+00 7.497655e+07 5.078788e+08 1.062449e-02
  73800 1.204874e-01 3.766620e+02 2.225228e+01 1.060590e+05 1.132795e+05 0.000000e+00 6.481889e+07 4.979084e+08 1.436611e-02
  73820 1.205201e-01 3.767420e+02 2.363926e+01 1.123668e+05 1.245608e+05 0.000000e+00 5.588081e+07 4.888163e+08 1.419049e-02
  73840 1.205528e-01 3.768220e+02 1.909358e+01 1.091043e+05 1.186370e+05 0.000000e+00 6.040834e+07 4.933092e+08 9.160058e-03
  73860 1.205855e-01 3.769080e+02 2.157843e+01 1.046911e+05 1.077541e+05 0.000000e+00 7.774408e+07 5.059052e+08 1.378141e-03
  73880 1.206182e-01 3.770090e+02 2.493998e+01 1.150860e+05 1.243252e+05 0.000000e+00 9.232590e+07 5.078885e+08 5.937063e-03
  73900 1.206509e-01 3.771260e+02 2.219344e+01 1.163522e+05 1.247154e+05 0.000000e+00 7.753284e+07 5.071165e+08 1.074632e-02
  73920 1.206836e-01 3.772310e+02 1.761407e+01 1.093486e+05 1.166584e+05 0.000000e+00 6.370566e+07 5.148052e+08 1.281333e-02
  73940 1.207163e-01 3.773320e+02 2.270807e+01 1.004170e+05 1.058513e+05 0.000000e+00 6.841913e+07 5.260394e+08 1.259679e-02
  73960 1.207490e-01 3.774270e+02 2.231938e+01 1.024495e+05 1.077033e+05 0.000000e+00 7.043368e+07 5.261274e+08 1.036097e-02
  73980 1.207817e-01 3.775480e+02 1.765612e+01 1.013520e+05 1.067204e+05 0.000000e+00 6.727819e+07 5.124018e+08 6.566965e-03
